Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2004,01,01,23:57:57,17.3697,-101.4574,13.7,5.6,"NEAR COAST OF GUERRERO, MEXICO",1073001477
2005,01,06,00:02:21,19.683,-109.0396,19.3,5.6,"REVILLA GIGEDO ISLANDS REGION",1104969741
2006,08,19,05:41:29,16.2839,-97.2287,32.6,5.6,"OAXACA, MEXICO",1155966089
2009,05,22,19:24:17,18.1507,-98.3936,62.6,5.6,"CENTRAL MEXICO",1243020257
2009,06,03,21:37:38,19.6816,-109.1816,13.4,5.6,"REVILLA GIGEDO ISLANDS REGION",1244065058
2009,09,18,18:46:10,19.3924,-108.438,22,5.6,"REVILLA GIGEDO ISLANDS REGION",1253299570
2009,11,23,06:08:41,18.2262,-105.532,49.6,5.6,"OFF COAST OF JALISCO, MEXICO",1258956521
2010,09,14,23:32:00,21.1069,-106.283,31.7,5.6,"OFF COAST OF CENTRAL MEXICO",1284507120
2010,10,28,02:22:25,23.178,-108.4263,10,5.6,"GULF OF CALIFORNIA",1288232545
2010,11,01,23:16:45,16.9414,-93.6264,171.7,5.6,"CHIAPAS, MEXICO",1288653405
2013,02,20,21:23:10,18.566,-103.9096,34,5.6,"NEAR COAST OF MICHOACAN, MEXICO",1361395390
2014,10,04,19:16:35,17.443,-94.774,144.5,5.6,"CHIAPAS, MEXICO",1412450195
2015,09,13,07:57:33,24.8094,-109.5138,10,5.6,"GULF OF CALIFORNIA",1442131053
2015,09,13,07:57:38,25.11,-109.25,10,5.6,"GULF OF CALIFORNIA",1442131058
2015,11,23,20:41:21,16.9762,-98.9116,34,5.6,"NEAR COAST OF GUERRERO, MEXICO",1448311281
2016,05,07,00:18:36,18.3754,-105.3371,10,5.6,"OFF COAST OF JALISCO, MEXICO",1462580316
2017,09,18,14:19:12,15.2537,-94.5576,10,5.6,"NEAR COAST OF OAXACA, MEXICO",1505744352
2017,09,22,05:33:43,23.5482,-108.831,10,5.6,"GULF OF CALIFORNIA",1506058423
2022,05,25,21:43:02,16.3246,-95.8557,34.7,5.5,"OAXACA, MEXICO",1653514982
2022,03,06,03:29:20,16.9673,-95.0992,96.4,5.5,"OAXACA, MEXICO",1646537360
2022,03,29,17:13:07,15.245,-104.3531,10,5.5,"OFF COAST OF MICHOACAN, MEXICO",1648573987
2021,09,05,08:42:14,20.3398,-109.1508,10,5.5,"REVILLA GIGEDO ISLANDS REGION",1630831334
2021,07,31,15:39:21,27.5416,-111.5183,10,5.5,"GULF OF CALIFORNIA",1627745961
2020,12,08,17:56:41,16.0558,-95.2115,23.2,5.5,"OAXACA, MEXICO",1607450201
2020,10,12,04:13:53,14.8541,-93.5861,18,5.5,"NEAR COAST OF CHIAPAS, MEXICO",1602476033
2020,07,24,03:19:51,15.6199,-95.885,6.6,5.5,"NEAR COAST OF OAXACA, MEXICO",1595560791
2020,05,24,03:52:22,14.6838,-93.7728,15.8,5.5,"NEAR COAST OF CHIAPAS, MEXICO",1590292342
1970,08,13,00:29:43,17.1,-100,33,5.5,"GUERRERO, MEXICO",19355383
1971,01,19,03:16:54,23.7994,-108.7263,33,5.5,"GULF OF CALIFORNIA",33103014
1971,03,19,06:12:32,17.1349,-95.2602,84,5.5,"OAXACA, MEXICO",38211152
1972,11,13,04:43:47,15.6318,-95.0967,39.7,5.5,"NEAR COAST OF OAXACA, MEXICO",90477827
1973,03,25,22:42:00,25.8397,-109.9303,17.1,5.5,"GULF OF CALIFORNIA",101947320
1973,10,03,04:27:43,27.57,-112.4525,22.5,5.5,"BAJA CALIFORNIA, MEXICO",118470463
1974,10,25,00:05:32,15.7569,-93.2578,107.3,5.5,"NEAR COAST OF CHIAPAS, MEXICO",151891532
1975,03,14,06:04:32,16.557,-93.4076,166,5.5,"CHIAPAS, MEXICO",164009072
1975,09,24,17:19:37,25.2047,-109.2571,33,5.5,"GULF OF CALIFORNIA",180811177
1976,02,09,21:29:57,21.6305,-106.5938,43.4,5.5,"OFF COAST OF CENTRAL MEXICO",192749397
1978,09,29,16:21:40,18.6544,-102.2717,85.9,5.5,"MICHOACAN, MEXICO",275934100
1979,02,26,18:24:50,16.5917,-94.9165,70.5,5.5,"OAXACA, MEXICO",288901490
1979,03,14,12:01:23,17.8988,-101.2937,45.2,5.5,"NEAR COAST OF GUERRERO, MEXICO",290260883
1980,09,27,11:56:59,17.7,-103.4,5,5.5,"NEAR COAST OF MICHOACAN, MEXICO",338903819
1980,11,01,22:52:21,18.9198,-107.7156,28,5.5,"OFF COAST OF JALISCO, MEXICO",341967141
1980,11,02,10:49:32,15.8,-100.2,5,5.5,"OFF COAST OF GUERRERO, MEXICO",342010172
1980,12,16,09:25:45,15.2435,-94.654,5,5.5,"NEAR COAST OF OAXACA, MEXICO",345806745
1980,12,20,06:24:04,16.6,-101.7,1,5.5,"NEAR COAST OF GUERRERO, MEXICO",346141444
1980,12,21,01:42:58,17.8,-103,5,5.5,"NEAR COAST OF MICHOACAN, MEXICO",346210978
1980,12,26,20:36:02,18.3,-99.5,3,5.5,"GUERRERO, MEXICO",346710962
1981,01,01,17:29:47,15.8634,-99.0403,5,5.5,"OFF COAST OF GUERRERO, MEXICO",347218187
1981,09,25,12:17:59,18.0681,-102.82,5,5.5,"MICHOACAN, MEXICO",370268279
1983,01,24,13:04:13,16.0757,-95.2851,54.5,5.5,"OAXACA, MEXICO",412261453
1983,02,05,23:41:02,16.0278,-95.2224,22.5,5.5,"OAXACA, MEXICO",413336462
1983,02,07,11:54:50,16.9569,-98.3235,59.9,5.5,"NEAR COAST OF GUERRERO, MEXICO",413466890
1983,05,09,20:09:15,19.9744,-109.4335,10,5.5,"REVILLA GIGEDO ISLANDS REGION",421358955
1983,06,13,19:40:44,15.1,-95.5,10,5.5,"NEAR COAST OF OAXACA, MEXICO",424381244
1983,12,08,10:21:56,18.5314,-102.6325,67.8,5.5,"MICHOACAN, MEXICO",439726916
1984,02,17,20:33:47,20.6487,-109.0256,46.1,5.5,"REVILLA GIGEDO ISLANDS REGION",445898027
1985,06,12,11:03:06,15.8145,-94.0181,78.3,5.5,"NEAR COAST OF OAXACA, MEXICO",487422186
1986,04,07,22:43:31,15.4859,-94.4261,60.8,5.5,"NEAR COAST OF OAXACA, MEXICO",513297811
1987,06,07,13:30:16,16.8847,-98.6552,41.3,5.5,"NEAR COAST OF GUERRERO, MEXICO",550071016
1988,02,08,13:51:33,17.7518,-100.9733,50.3,5.5,"GUERRERO, MEXICO",571326693
1990,03,16,15:52:43,24.9294,-109.0394,14.6,5.5,"GULF OF CALIFORNIA",637602763
1991,01,01,00:06:32,18.0867,-105.8603,39.4,5.5,"OFF COAST OF JALISCO, MEXICO",662688392
1991,04,01,07:34:48,16.2293,-98.2506,32.9,5.5,"NEAR COAST OF GUERRERO, MEXICO",670491288
1991,06,22,00:30:25,23.8962,-108.5381,4.5,5.5,"GULF OF CALIFORNIA",677550625
1991,06,27,19:42:41,24.27,-108.22,10,5.5,"GULF OF CALIFORNIA",678051761
1991,11,11,17:45:57,17.9135,-105.5509,8.1,5.5,"OFF COAST OF JALISCO, MEXICO",689881557
1993,03,05,08:20:55,28.7387,-113.1086,10,5.5,"BAJA CALIFORNIA, MEXICO",731319655
1994,08,28,15:02:19,17.1396,-95.8128,67.3,5.5,"OAXACA, MEXICO",778086139
2000,08,23,15:46:12,21.392,-108.815,10,5.5,"REVILLA GIGEDO ISLANDS REGION",967045572
2000,12,08,16:56:18,22.717,-107.555,4.6,5.5,"OFF COAST OF CENTRAL MEXICO",976294578
2001,05,08,05:15:34,18.687,-104.26,15.5,5.5,"NEAR COAST OF JALISCO, MEXICO",989298934
2001,05,29,18:48:04,19.824,-109.217,33,5.5,"REVILLA GIGEDO ISLANDS REGION",991162084
2001,11,10,17:09:18,16.295,-98.102,26.5,5.5,"NEAR COAST OF GUERRERO, MEXICO",1005412158
2002,06,07,17:00:52,16.197,-96.773,38.5,5.5,"OAXACA, MEXICO",1023469252
2002,10,11,14:41:22,15.5551,-95.9483,15,5.5,"NEAR COAST OF OAXACA, MEXICO",1034347282
2003,01,22,20:15:37,18.7777,-104.4591,25.9,5.5,"NEAR COAST OF JALISCO, MEXICO",1043266537
2003,04,15,08:21:17,25.0148,-109.4443,10,5.5,"GULF OF CALIFORNIA",1050394877
2004,05,15,19:30:40,14.3466,-93.1231,39.6,5.5,"NEAR COAST OF CHIAPAS, MEXICO",1084649440
2005,02,22,19:15:49,25.7676,-109.886,10,5.5,"GULF OF CALIFORNIA",1109099749
2006,11,19,06:59:07,18.8472,-103.8824,26.9,5.5,"NEAR COAST OF MICHOACAN, MEXICO",1163919547
2008,01,23,05:49:34,14.6242,-93.6444,15.9,5.5,"NEAR COAST OF CHIAPAS, MEXICO",1201067374
2008,08,07,02:18:14,26.7219,-110.9351,10,5.5,"GULF OF CALIFORNIA",1218075494
2009,01,05,10:59:31,23.9022,-108.8226,19.1,5.5,"GULF OF CALIFORNIA",1231153171
2009,05,29,01:04:37,18.3798,-106.5935,10,5.5,"OFF COAST OF JALISCO, MEXICO",1243559077
2009,08,03,17:55:23,28.9818,-113.0253,12.6,5.5,"BAJA CALIFORNIA, MEXICO",1249322123
2009,08,15,13:22:43,18.0998,-100.6157,61.2,5.5,"GUERRERO, MEXICO",1250342563
2009,10,06,17:22:54,18.7794,-107.5104,51.6,5.5,"OFF COAST OF JALISCO, MEXICO",1254849774
2010,08,28,18:46:27,18.6857,-107.1121,30,5.5,"OFF COAST OF JALISCO, MEXICO",1283021187
2011,01,22,01:27:32,15.6025,-104.2573,10,5.5,"OFF COAST OF MICHOACAN, MEXICO",1295659652
2012,03,13,23:06:44,15.078,-93.1281,61.7,5.5,"NEAR COAST OF CHIAPAS, MEXICO",1331680004
2012,03,30,18:16:11,14.3474,-93.1953,31.4,5.5,"NEAR COAST OF CHIAPAS, MEXICO",1333131371
2012,05,01,15:44:37,21.9337,-108.4657,10,5.5,"REVILLA GIGEDO ISLANDS REGION",1335887077
2012,05,03,04:59:54,21.3497,-108.8001,10,5.5,"REVILLA GIGEDO ISLANDS REGION",1336021194
2012,09,22,12:29:58,16.3737,-98.1961,19.8,5.5,"NEAR COAST OF GUERRERO, MEXICO",1348316998
2012,10,01,17:32:29,18.6715,-107.0745,10,5.5,"OFF COAST OF JALISCO, MEXICO",1349112749
2012,10,05,20:02:10,23.4802,-108.6076,10,5.5,"GULF OF CALIFORNIA",1349467330
2013,04,05,01:58:47,17.2134,-100.6817,28.4,5.5,"GUERRERO, MEXICO",1365127127
2014,08,10,18:46:17,27.6814,-111.6319,10,5.5,"GULF OF CALIFORNIA",1407696377
2014,10,11,16:46:01,16.0915,-95.6641,30.3,5.5,"OAXACA, MEXICO",1413045961
2015,01,12,07:57:27,15.4823,-93.3306,89,5.5,"NEAR COAST OF CHIAPAS, MEXICO",1421049447
2015,02,12,15:50:57,19.2213,-105.8872,30,5.5,"NEAR COAST OF JALISCO, MEXICO",1423756257
2015,04,28,18:56:53,17.0597,-95.0362,113.1,5.5,"OAXACA, MEXICO",1430247413
2015,05,10,00:50:16,14.7346,-94.1132,3.5,5.5,"OFF COAST OF CHIAPAS, MEXICO",1431219016
2016,04,10,07:11:21,16.0557,-96.2563,25,5.5,"OAXACA, MEXICO",1460272281
2016,06,07,10:58:00,18.5036,-105.2031,10,5.5,"OFF COAST OF JALISCO, MEXICO",1465297080
2016,07,23,08:51:58,14.8899,-103.5251,10,5.5,"OFF COAST OF GUERRERO, MEXICO",1469263918
2017,06,14,06:38:48,14.2245,-93.1504,10.7,5.5,"NEAR COAST OF CHIAPAS, MEXICO",1497422328
2017,06,14,23:58:52,15.3169,-97.1446,13.5,5.5,"NEAR COAST OF OAXACA, MEXICO",1497484732
2017,09,09,04:54:52,15.0808,-94.0613,29,5.5,"NEAR COAST OF OAXACA, MEXICO",1504932892
2017,09,11,21:09:10,14.9074,-94.0139,27,5.5,"OFF COAST OF CHIAPAS, MEXICO",1505164150
2017,09,19,07:53:13,15.1162,-94.057,16.2,5.5,"NEAR COAST OF OAXACA, MEXICO",1505807593
2017,10,14,00:20:57,16.2461,-94.8107,51.3,5.5,"OAXACA, MEXICO",1507940457
2018,04,11,07:30:42,15.7735,-94.7596,41.4,5.5,"NEAR COAST OF OAXACA, MEXICO",1523431842
2018,10,08,12:05:56,23.6344,-108.9329,7,5.5,"GULF OF CALIFORNIA",1539000356
2018,11,27,05:37:59,19.3519,-108.3696,10,5.5,"REVILLA GIGEDO ISLANDS REGION",1543297079
2022,01,21,21:26:35,26.7443,-110.874,10,5.4,"GULF OF CALIFORNIA",1642800395
2021,07,25,03:38:57,23.8699,-108.6415,9.6,5.4,"GULF OF CALIFORNIA",1627184337
2021,04,04,18:43:26,24.0019,-108.7256,10,5.4,"GULF OF CALIFORNIA",1617561806
2020,10,12,04:14:27,14.5516,-93.5574,10,5.4,"NEAR COAST OF CHIAPAS, MEXICO",1602476067
2020,06,24,02:33:21,15.7461,-96.4039,10,5.4,"NEAR COAST OF OAXACA, MEXICO",1592966001
2020,04,24,00:30:35,13.8678,-93.098,13.2,5.4,"OFF COAST OF CHIAPAS, MEXICO",1587688235
2020,01,10,15:21:21,18.4179,-105.3145,10,5.4,"OFF COAST OF JALISCO, MEXICO",1578669681
2019,11,20,11:30:56,13.9196,-93.11,10,5.4,"OFF COAST OF CHIAPAS, MEXICO",1574249456
2019,08,12,20:39:34,15.9724,-93.7273,93,5.4,"NEAR COAST OF CHIAPAS, MEXICO",1565642374
1970,05,02,02:06:57,14.74,-93.72,45,5.4,"NEAR COAST OF CHIAPAS, MEXICO",10462017
1970,05,09,18:13:26,16.63,-99.43,33,5.4,"NEAR COAST OF GUERRERO, MEXICO",11124806
1970,08,27,19:44:41,15.45,-95.74,18,5.4,"NEAR COAST OF OAXACA, MEXICO",20634281
1970,12,09,08:02:43,16.17,-99.4,31,5.4,"NEAR COAST OF GUERRERO, MEXICO",29577763
1971,04,14,11:38:42,27.6373,-112.3675,31.6,5.4,"BAJA CALIFORNIA, MEXICO",40477122
1972,01,02,21:56:58,16.1027,-98.2882,3.7,5.4,"NEAR COAST OF GUERRERO, MEXICO",63237418
1972,02,20,06:08:16,29.6506,-113.6506,33,5.4,"GULF OF CALIFORNIA",67414096
1972,11,10,14:56:51,15.6859,-95.8272,22.9,5.4,"NEAR COAST OF OAXACA, MEXICO",90255411
1973,02,10,11:53:28,18.7783,-103.788,41.6,5.4,"NEAR COAST OF MICHOACAN, MEXICO",98193208
1975,09,21,13:12:58,14.7305,-93.8086,4.4,5.4,"NEAR COAST OF CHIAPAS, MEXICO",180537178
1978,01,11,20:05:29,18.9624,-107.062,72.1,5.4,"OFF COAST OF JALISCO, MEXICO",253397129
1978,12,28,19:48:05,16.0228,-96.4714,45,5.4,"OAXACA, MEXICO",283722485
1979,01,26,17:10:45,17.5627,-101.0169,48.6,5.4,"NEAR COAST OF GUERRERO, MEXICO",286218645
1979,01,26,20:17:38,17.464,-101.1037,41,5.4,"NEAR COAST OF GUERRERO, MEXICO",286229858
1979,03,18,20:12:36,17.7248,-100.8943,60.8,5.4,"GUERRERO, MEXICO",290635956
1980,12,18,17:02:01,16.4105,-97.533,9,5.4,"OAXACA, MEXICO",346006921
1980,12,20,00:10:37,14.9,-99.6,11,5.4,"OFF COAST OF GUERRERO, MEXICO",346119037
1980,12,31,00:13:51,16.4,-100.4,10,5.4,"NEAR COAST OF GUERRERO, MEXICO",347069631
1981,04,07,21:35:16,15.8209,-97.2255,5,5.4,"NEAR COAST OF OAXACA, MEXICO",355527316
1981,07,26,05:14:25,18.2384,-101.917,51.4,5.4,"GUERRERO, MEXICO",364972465
1981,09,07,04:30:12,16.6928,-100.1805,33,5.4,"NEAR COAST OF GUERRERO, MEXICO",368685012
1981,09,17,09:50:35,16.8648,-99.4642,42.2,5.4,"NEAR COAST OF GUERRERO, MEXICO",369568235
1981,10,03,02:57:29,15.5,-98.9,5,5.4,"OFF COAST OF GUERRERO, MEXICO",370925849
1982,01,02,07:05:53,16.7239,-100.136,19,5.4,"NEAR COAST OF GUERRERO, MEXICO",378803153
1983,02,21,11:52:14,16.9453,-98.3182,52.6,5.4,"NEAR COAST OF GUERRERO, MEXICO",414676334
1983,09,08,18:45:02,16.5411,-102.2334,5,5.4,"OFF COAST OF GUERRERO, MEXICO",431894702
1984,06,04,04:34:02,18.3254,-98.2122,53.2,5.4,"CENTRAL MEXICO",455171642
1984,08,26,05:02:11,15.9556,-95.3014,44.6,5.4,"NEAR COAST OF OAXACA, MEXICO",462344531
1984,11,30,14:15:03,16.2332,-98.2084,36.4,5.4,"NEAR COAST OF GUERRERO, MEXICO",470672103
1984,12,13,08:10:12,16.1379,-96.4771,44.6,5.4,"OAXACA, MEXICO",471773412
1985,07,08,10:33:20,19.5357,-108.4532,10,5.4,"REVILLA GIGEDO ISLANDS REGION",489666800
1987,11,14,22:16:08,19.7591,-109.0209,33,5.4,"REVILLA GIGEDO ISLANDS REGION",563926568
1987,11,14,22:23:02,19.6762,-108.9797,51.2,5.4,"REVILLA GIGEDO ISLANDS REGION",563926982
1988,04,26,01:42:56,22.9535,-108.0267,10,5.4,"OFF COAST OF CENTRAL MEXICO",578022176
1989,05,02,09:30:22,16.9915,-99.272,51.6,5.4,"NEAR COAST OF GUERRERO, MEXICO",610104622
1990,01,05,18:26:55,18.7969,-106.8616,5.6,5.4,"OFF COAST OF JALISCO, MEXICO",631564015
1990,01,29,02:41:26,18.3922,-102.4439,59.6,5.4,"MICHOACAN, MEXICO",633580886
1990,03,03,08:41:44,16.1732,-94.2795,87.8,5.4,"OAXACA, MEXICO",636453704
1991,07,25,15:25:28,17.8434,-95.0286,115,5.4,"OAXACA, MEXICO",680455528
1991,07,25,15:45:59,16.8846,-101.3918,21.7,5.4,"NEAR COAST OF GUERRERO, MEXICO",680456759
1993,03,11,20:43:57,18.3454,-101.7785,77.4,5.4,"GUERRERO, MEXICO",731882637
1993,03,31,10:18:14,17.3809,-100.9111,29.5,5.4,"GUERRERO, MEXICO",733573094
1994,03,18,02:20:19,24.8021,-109.1183,10,5.4,"GULF OF CALIFORNIA",763957219
1998,11,05,14:47:02,23.6334,-108.7993,10,5.4,"GULF OF CALIFORNIA",910277222
1999,04,04,10:36:57,15.977,-97.396,17.6,5.4,"NEAR COAST OF OAXACA, MEXICO",923222217
1999,04,23,08:58:58,17.995,-104.812,40,5.4,"OFF COAST OF MICHOACAN, MEXICO",924857938
1999,12,21,18:39:50,17.445,-113.395,10,5.4,"REVILLA GIGEDO ISLANDS REGION",945801590
2000,03,07,04:32:23,19.278,-103.974,62.4,5.4,"JALISCO, MEXICO",952403543
2000,12,01,14:07:44,18.252,-102.395,26.8,5.4,"MICHOACAN, MEXICO",975679664
2001,10,30,03:24:29,24.203,-108.982,10,5.4,"GULF OF CALIFORNIA",1004412269
2002,06,26,07:14:11,14.767,-94.504,22,5.4,"OFF COAST OF CHIAPAS, MEXICO",1025075651
2002,08,05,01:25:17,15.827,-95.933,22.7,5.4,"NEAR COAST OF OAXACA, MEXICO",1028510717
2002,11,23,02:33:01,18.507,-106.4622,28.7,5.4,"OFF COAST OF JALISCO, MEXICO",1038018781
2002,11,23,02:53:07,18.5718,-106.5058,10.3,5.4,"OFF COAST OF JALISCO, MEXICO",1038019987
2002,12,10,03:09:32,17.5225,-101.1918,28.6,5.4,"NEAR COAST OF GUERRERO, MEXICO",1039489772
2004,01,13,21:28:58,16.2432,-96.9335,44.1,5.4,"OAXACA, MEXICO",1074029338
2004,02,09,01:24:40,25.0731,-112.3355,11.9,5.4,"BAJA CALIFORNIA, MEXICO",1076289880
2004,04,20,17:44:19,17.4583,-94.6498,139.7,5.4,"CHIAPAS, MEXICO",1082483059
2004,05,02,05:17:27,17.865,-106.0222,10,5.4,"OFF COAST OF JALISCO, MEXICO",1083475047
2005,01,06,00:04:06,19.4183,-109.1208,10,5.4,"REVILLA GIGEDO ISLANDS REGION",1104969846
2005,04,26,04:05:45,19.7367,-109.2172,10,5.4,"REVILLA GIGEDO ISLANDS REGION",1114488345
2005,08,14,02:51:59,16.2698,-98.1973,23.9,5.4,"NEAR COAST OF GUERRERO, MEXICO",1123987919
2006,03,14,23:31:43,19.5037,-108.949,10,5.4,"REVILLA GIGEDO ISLANDS REGION",1142379103
2006,08,11,14:38:37,18.4305,-101.1507,64.8,5.4,"GUERRERO, MEXICO",1155307117
2007,09,05,03:07:36,24.2342,-109.9456,10,5.4,"GULF OF CALIFORNIA",1188961656
2007,09,15,10:30:50,17.5981,-94.4513,155.3,5.4,"CHIAPAS, MEXICO",1189852250
2007,09,17,00:16:30,24.3817,-109.9097,10,5.4,"GULF OF CALIFORNIA",1189988190
2007,10,05,09:38:55,19.1407,-108.3055,10,5.4,"REVILLA GIGEDO ISLANDS REGION",1191577135
2007,11,06,06:35:43,17.0366,-99.9292,28.6,5.4,"GUERRERO, MEXICO",1194330943
2008,03,13,23:01:19,14.6088,-93.384,10,5.4,"NEAR COAST OF CHIAPAS, MEXICO",1205449279
2009,05,28,22:57:22,18.5763,-106.4132,27,5.4,"OFF COAST OF JALISCO, MEXICO",1243551442
2010,12,17,04:12:09,19.5485,-109.0686,0.6,5.4,"REVILLA GIGEDO ISLANDS REGION",1292559129
2011,04,26,11:07:28,16.9653,-99.5888,19.4,5.4,"NEAR COAST OF GUERRERO, MEXICO",1303816048
2011,04,26,21:10:25,27.6037,-111.4004,10,5.4,"GULF OF CALIFORNIA",1303852225
2011,06,07,14:55:19,15.2471,-93.3538,79.8,5.4,"NEAR COAST OF CHIAPAS, MEXICO",1307458519
2012,04,16,03:27:42,24.0117,-108.937,22,5.4,"GULF OF CALIFORNIA",1334546862
2013,01,13,17:50:14,25.8483,-110.1762,19,5.4,"GULF OF CALIFORNIA",1358099414
2013,03,26,13:04:46,16.0048,-98.3763,2.5,5.4,"NEAR COAST OF GUERRERO, MEXICO",1364303086
2013,04,23,02:06:54,18.5472,-107.2126,10,5.4,"OFF COAST OF JALISCO, MEXICO",1366682814
2013,12,11,00:46:47,19.5113,-109.0455,4.2,5.4,"REVILLA GIGEDO ISLANDS REGION",1386722807
2014,03,02,22:26:10,14.2343,-93.1166,36.5,5.4,"NEAR COAST OF CHIAPAS, MEXICO",1393799170
2014,08,13,06:48:11,16.3645,-98.1587,7,5.4,"NEAR COAST OF GUERRERO, MEXICO",1407912491
2014,09,20,03:03:50,14.7049,-93.758,21.8,5.4,"NEAR COAST OF CHIAPAS, MEXICO",1411182230
2015,03,20,22:30:07,17.9991,-98.565,57.6,5.4,"GUERRERO, MEXICO",1426890607
2015,06,28,15:54:40,16.5471,-94.7579,85.6,5.4,"OAXACA, MEXICO",1435506880
2015,08,07,04:35:01,24.0379,-108.9448,10,5.4,"GULF OF CALIFORNIA",1438922101
2015,09,30,17:25:54,18.04,-101.34,42,5.4,"GUERRERO, MEXICO",1443633954
2015,09,30,17:25:54,18.0401,-101.3369,42,5.4,"GUERRERO, MEXICO",1443633954
2016,05,05,22:27:07,18.7033,-107.0857,10,5.4,"OFF COAST OF JALISCO, MEXICO",1462487227
2016,05,23,19:20:39,16.7065,-93.8984,124,5.4,"CHIAPAS, MEXICO",1464031239
2016,06,01,08:30:21,17.9129,-105.7719,10,5.4,"OFF COAST OF JALISCO, MEXICO",1464769821
2017,09,16,14:18:57,16.226,-94.9072,27.8,5.4,"OAXACA, MEXICO",1505571537
2017,09,29,04:00:20,14.8643,-94.2318,11,5.4,"OFF COAST OF CHIAPAS, MEXICO",1506657620
2018,09,20,09:21:18,14.6986,-93.7185,10,5.4,"NEAR COAST OF CHIAPAS, MEXICO",1537435278
2019,01,30,01:46:11,17.456,-93.9655,171.7,5.4,"CHIAPAS, MEXICO",1548812771
2019,04,22,20:15:24,16.3586,-98.4853,12.5,5.4,"NEAR COAST OF GUERRERO, MEXICO",1555964124
2022,03,13,00:01:42,15.1821,-93.855,53.2,5.3,"NEAR COAST OF CHIAPAS, MEXICO",1647129702
2022,03,01,19:35:47,16.3265,-96.3764,42.9,5.3,"OAXACA, MEXICO",1646163347
2022,01,16,23:31:10,16.0347,-95.6864,35,5.3,"OAXACA, MEXICO",1642375870
2020,11,13,19:04:13,22.3605,-107.6652,10,5.3,"OFF COAST OF CENTRAL MEXICO",1605294253
2020,09,24,23:01:29,27.1725,-111.4812,10,5.3,"GULF OF CALIFORNIA",1600988489
2020,08,14,09:30:50,18.0206,-105.8741,10,5.3,"OFF COAST OF JALISCO, MEXICO",1597397450
2020,01,17,02:07:23,16.6584,-94.9514,27.4,5.3,"OAXACA, MEXICO",1579226843
1970,04,30,12:51:37,14.5,-93.36,24,5.3,"NEAR COAST OF CHIAPAS, MEXICO",10327897
1970,04,30,13:21:04,14.65,-93.4,17,5.3,"NEAR COAST OF CHIAPAS, MEXICO",10329664
1970,05,01,08:35:23,14.61,-93.22,38,5.3,"NEAR COAST OF CHIAPAS, MEXICO",10398923
1970,12,23,15:23:40,15.91,-93.8,106,5.3,"NEAR COAST OF CHIAPAS, MEXICO",30813820
1971,03,03,14:46:32,25.9557,-110.0437,34,5.3,"GULF OF CALIFORNIA",36859592
1973,10,26,11:10:29,17.9079,-106.051,38.5,5.3,"OFF COAST OF JALISCO, MEXICO",120481829
1973,11,08,13:18:12,18.1898,-99.7155,69.9,5.3,"GUERRERO, MEXICO",121612692
1974,05,27,05:01:11,17.3052,-98.9441,48.5,5.3,"GUERRERO, MEXICO",138862871
1974,05,31,14:05:01,27.3616,-111.1335,26.1,5.3,"GULF OF CALIFORNIA",139241101
1974,06,25,05:01:01,15.6129,-95.2608,33.3,5.3,"NEAR COAST OF OAXACA, MEXICO",141368461
1975,02,22,00:47:22,17.4004,-100.4835,44.4,5.3,"GUERRERO, MEXICO",162262042
1976,04,13,20:17:49,18.5792,-104.8142,40.8,5.3,"NEAR COAST OF JALISCO, MEXICO",198274669
1976,09,05,20:11:39,18.8053,-101.0623,93.4,5.3,"GUERRERO, MEXICO",210802299
1978,11,29,20:04:49,16.2322,-96.5822,47.6,5.3,"OAXACA, MEXICO",281217889
1978,12,10,06:39:59,25.6714,-109.6734,45.1,5.3,"GULF OF CALIFORNIA",282119999
1978,12,11,02:08:02,16.6673,-99.8962,42,5.3,"NEAR COAST OF GUERRERO, MEXICO",282190082
1979,02,22,09:16:35,19.9567,-100.2726,34.5,5.3,"MICHOACAN, MEXICO",288522995
1979,02,22,22:53:21,27.7754,-112.3528,28.2,5.3,"BAJA CALIFORNIA, MEXICO",288572001
1980,08,05,17:45:40,17,-100.7,5,5.3,"GUERRERO, MEXICO",334345540
1980,12,14,11:43:33,17.6335,-102.1033,6,5.3,"NEAR COAST OF MICHOACAN, MEXICO",345642213
1981,01,14,02:33:33,17.5657,-95.7604,143.1,5.3,"OAXACA, MEXICO",348287613
1981,02,14,03:10:46,14.9225,-96.5125,33,5.3,"OFF COAST OF OAXACA, MEXICO",350968246
1981,04,04,16:46:29,16.1353,-100.5581,15,5.3,"NEAR COAST OF GUERRERO, MEXICO",355250789
1981,05,07,13:33:28,15.0906,-98.3232,5,5.3,"OFF COAST OF GUERRERO, MEXICO",358090408
1981,07,16,23:54:16,15.7189,-98.311,28.3,5.3,"OFF COAST OF GUERRERO, MEXICO",364175656
1981,08,14,11:57:25,15.7191,-101.0581,5,5.3,"OFF COAST OF GUERRERO, MEXICO",366638245
1981,09,07,04:06:46,17.2401,-99.8452,33,5.3,"GUERRERO, MEXICO",368683606
1981,10,01,09:11:42,16.3,-100.7,5,5.3,"NEAR COAST OF GUERRERO, MEXICO",370775502
1983,01,24,09:32:59,16.3125,-95.2783,62,5.3,"OAXACA, MEXICO",412248779
1983,05,08,15:05:09,19.9718,-109.3071,10,5.3,"REVILLA GIGEDO ISLANDS REGION",421254309
